//公众号【天微科技】0116更新
//http://tvkj.top/tvlive.txt

👉👉公告,#genre#
CCTV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
CCTV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV-3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV-5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV-5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV-6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226011/1.m3u8
CCTV-7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV-8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV-9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV-10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV-11,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV-12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/1.m3u8
CCTV-13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8#https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8#https://pi.0472.org/tv/startv.php?auth=231110
CCTV-14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV-15,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV-16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV-17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226198/1.m3u8
CCTV世界地理 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226947/index.m3u8
CCTV兵器科技 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226975/index.m3u8
CCTV央视台球 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226956/index.m3u8
CCTV央视文化精品 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226981/index.m3u8
CCTV怀旧剧场 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226972/index.m3u8
CCTV电视指南 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226987/index.m3u8
CCTV第一剧场 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226959/index.m3u8
CCTV风云剧场 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226950/index.m3u8
CCTV风云足球 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226984/index.m3u8
CCTV风云音乐 4M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
CCTV高尔夫网球 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226978/index.m3u8
CGTN 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225745/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8#
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8

超高清频道,#genre#
8K UHD,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/wh7f454c46tw1934851583_-1658503044/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8?icpid=3&RTS=1674386345&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
8K UHD,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw1271963736_932867955/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8?icpid=3&RTS=1668604656&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
8K UHD,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/PLTV/1/224/3221230904/1.m3u8
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb14]/ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb14]:80/PLTV/1/224/3221230920/1.m3u8
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb15]:80/PLTV/1/224/3221230920/1.m3u8
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb15]:80/wh7f454c46tw3859899175_1232992871/ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8?icpid=3&RTS=1674379680&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
4K影视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000003000004748/index.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=3
4K测试,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?IAS
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230427/1.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230931/1.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/ott.mobaibox.com/PLTV/4/224/3221228242/index.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw3154895646_1897439205/ott.mobaibox.com/PLTV/3/224/3221227506/index.m3u8?icpid=3&RTS=1674378975&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb11]/ott.mobaibox.com/PLTV/3/224/3221228242/index.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230427/1.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230931/1.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/wh7f454c46tw3557828768_-2114508791/ott.mobaibox.com/PLTV/3/224/3221228242/index.m3u8?icpid=3&RTS=1674379378&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
苏州4K,http://liveshowbak2.kan0512.com/norecord/csztv4k_4k.m3u8
Love Nrture 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
江苏8K,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8
江苏8K,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw1782571424_-1576923679/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8?icpid=3&RTS=1674188624&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3



四川组播,#genre#
凤凰中文,http://nas.jumping.wang:5555/udp/239.93.0.162:2192
凤凰中文,http://nas.jumping.wang:5555/udp/239.93.1.9:2192
凤凰资讯,http://nas.jumping.wang:5555/udp/239.93.0.118:2191
凤凰资讯,http://nas.jumping.wang:5555/udp/239.93.1.4:2191
星空,http://nas.jumping.wang:5555/udp/239.93.0.156:2193
星空,http://nas.jumping.wang:5555/udp/239.93.1.10:2193
CHANNEL-V,http://nas.jumping.wang:5555/udp/239.93.0.157:2194
CHANNEL-V,http://nas.jumping.wang:5555/udp/239.93.1.7:2194
CCTV-1高清,http://nas.jumping.wang:5555/udp/239.93.0.184:5140
CCTV-2高清,http://nas.jumping.wang:5555/udp/239.93.1.23:6000
CCTV-3高清,http://nas.jumping.wang:5555/udp/239.93.1.11:2223
CCTV-4高清,http://nas.jumping.wang:5555/udp/239.93.1.105:5140
CCTV-5高清,http://nas.jumping.wang:5555/udp/239.93.42.37:5140
CCTV-6高清,http://nas.jumping.wang:5555/udp/239.93.1.13:2226
CCTV-7高清,http://nas.jumping.wang:5555/udp/239.93.1.67:5140
CCTV-8高清,http://nas.jumping.wang:5555/udp/239.93.42.39:5140
CCTV-9高清,http://nas.jumping.wang:5555/udp/239.93.1.24:5140
CCTV-10高清,http://nas.jumping.wang:5555/udp/239.93.1.28:5140
CCTV-11高清,http://nas.jumping.wang:5555/udp/239.93.0.102:5140
CCTV-12高清,http://nas.jumping.wang:5555/udp/239.93.1.30:8124
CCTV-13高清,http://nas.jumping.wang:5555/udp/239.93.0.66:5140
CCTV-少儿高清,http://nas.jumping.wang:5555/udp/239.93.1.29:6000
CCTV-15高清,http://nas.jumping.wang:5555/udp/239.93.0.103:5140
CCTV-17高清,http://nas.jumping.wang:5555/udp/239.93.0.92:5140
CCTV-5＋高清,http://nas.jumping.wang:5555/udp/239.93.1.36:8004
CETV-1高清,http://nas.jumping.wang:5555/udp/239.93.1.111:5140
CETV-2,http://nas.jumping.wang:5555/udp/239.93.0.113:5140
CETV-4,http://nas.jumping.wang:5555/udp/239.93.0.50:5140
CGTN英语,http://nas.jumping.wang:5555/udp/239.93.0.104:5140
CGTN西班牙语,http://nas.jumping.wang:5555/udp/239.93.42.49:5140
CGTN法语,http://nas.jumping.wang:5555/udp/239.93.42.50:5140
四川卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.20:1235
湖南卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.88:5140
江苏卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.89:5140
浙江卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.124:5140
东方卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.123:5140
北京卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.180:5140
深圳卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.182:5140
广东卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.181:5140
天津卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.167:5140
山东卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.168:5140
江西卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.134:5140
东南卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.42:5140
黑龙江卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.183:5140
重庆卫视高清,http://nas.jumping.wang:5555/udp/239.93.1.107:5140
贵州卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.131:5140
湖北卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.250:5140
安徽卫视高清,http://nas.jumping.wang:5555/udp/239.93.1.106:5140
河北卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.132:5140
辽宁卫视高清,http://nas.jumping.wang:5555/udp/239.93.1.108:5140
云南卫视高清,http://nas.jumping.wang:5555/udp/239.93.1.174:5140
河南卫视高清,http://nas.jumping.wang:5555/udp/239.93.42.45:5140
广西卫视高清,http://nas.jumping.wang:5555/udp/239.93.42.46:5140
云南卫视,http://nas.jumping.wang:5555/udp/239.93.0.174:5140
吉林卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.248:5140
陕西卫视,http://nas.jumping.wang:5555/udp/239.93.0.176:5140
山西卫视,http://nas.jumping.wang:5555/udp/239.93.0.6:5140
内蒙古卫视,http://nas.jumping.wang:5555/udp/239.93.0.8:5140
青海卫视,http://nas.jumping.wang:5555/udp/239.93.0.192:5140
宁夏卫视,http://nas.jumping.wang:5555/udp/239.93.0.247:5140
西藏卫视,http://nas.jumping.wang:5555/udp/239.93.0.175:5140
新疆卫视,http://nas.jumping.wang:5555/udp/239.93.0.194:5140
甘肃卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.81:5140
海南卫视,http://nas.jumping.wang:5555/udp/239.93.0.80:5140
陕西农林,http://nas.jumping.wang:5555/udp/239.93.0.100:5140
兵团卫视,http://nas.jumping.wang:5555/udp/239.93.42.43:5140
峨眉电影高清,http://nas.jumping.wang:5555/udp/239.93.0.252:5140
厦门卫视,http://nas.jumping.wang:5555/udp/239.93.42.57:5140
三沙卫视,http://nas.jumping.wang:5555/udp/239.93.42.58:5140
山东教育卫视,http://nas.jumping.wang:5555/udp/239.93.1.196:5140
SCTV-2高清,http://nas.jumping.wang:5555/udp/239.93.1.101:5140
SCTV-3高清,http://nas.jumping.wang:5555/udp/239.93.1.102:5140
SCTV-4高清,http://nas.jumping.wang:5555/udp/239.93.0.47:5140
SCTV-5高清,http://nas.jumping.wang:5555/udp/239.93.0.166:5140
SCTV-6高清,http://nas.jumping.wang:5555/udp/239.93.1.144:5140
SCTV-7高清,http://nas.jumping.wang:5555/udp/239.93.0.219:5140
SCTV-科教高清,http://nas.jumping.wang:5555/udp/239.93.42.44:5140
四川乡村高清,http://nas.jumping.wang:5555/udp/239.93.0.52:5140
康巴卫视高清,http://nas.jumping.wang:5555/udp/239.93.0.41:5140
CDTV-1高清,http://nas.jumping.wang:5555/udp/239.93.0.16:5140
CDTV-2,http://nas.jumping.wang:5555/udp/239.93.0.17:1239
CDTV-3,http://nas.jumping.wang:5555/udp/239.93.0.18:1238
CDTV-4,http://nas.jumping.wang:5555/udp/239.93.0.19:1250
CDTV-5高清,http://nas.jumping.wang:5555/udp/239.93.1.231:5140
CDTV-6,http://nas.jumping.wang:5555/udp/239.93.0.21:1251
CDTV-8高清,http://nas.jumping.wang:5555/udp/239.93.0.22:1252
上海纪实高清,http://nas.jumping.wang:5555/udp/239.93.1.137:5140
金鹰纪实高清,http://nas.jumping.wang:5555/udp/239.93.0.130:5140
熊猫新闻高清,http://nas.jumping.wang:5555/udp/239.93.1.112:5140
熊猫体娱高清,http://nas.jumping.wang:5555/udp/239.93.0.94:5140
熊猫少儿高清,http://nas.jumping.wang:5555/udp/239.93.1.189:5140
熊猫影院高清,http://nas.jumping.wang:5555/udp/239.93.0.214:5140
睛彩四川,http://nas.jumping.wang:5555/udp/239.93.0.126:5140
成都体育高清,http://nas.jumping.wang:5555/udp/239.93.0.224:1281
熊猫频道高清,http://nas.jumping.wang:5555/udp/239.93.0.211:9148
金熊猫卡通高清,http://nas.jumping.wang:5555/udp/239.93.1.172:5140
炫动卡通,http://nas.jumping.wang:5555/udp/239.93.0.173:5140
嘉佳卡通,http://nas.jumping.wang:5555/udp/239.93.0.246:5140
收视导视高清,http://nas.jumping.wang:5555/udp/239.93.1.39:5140
熊猫爱生活高清,http://nas.jumping.wang:5555/udp/239.93.1.190:5140
大爱四川高清,http://nas.jumping.wang:5555/udp/239.93.1.110:5140
大爱旅游高清,http://nas.jumping.wang:5555/udp/239.93.42.70:5140
大爱生活高清,http://nas.jumping.wang:5555/udp/239.93.42.71:5140
大爱时尚高清,http://nas.jumping.wang:5555/udp/239.93.42.72:5140
HD看电影,http://nas.jumping.wang:5555/udp/239.93.42.47:5140
家政频道高清,http://nas.jumping.wang:5555/udp/239.93.42.48:5140
经典电影,http://nas.jumping.wang:5555/udp/239.93.0.57:9024
华语影院,http://nas.jumping.wang:5555/udp/239.93.0.138:5140
星光院线,http://nas.jumping.wang:5555/udp/239.93.0.139:5140
全球大片,http://nas.jumping.wang:5555/udp/239.93.0.105:5140
热播剧场,http://nas.jumping.wang:5555/udp/239.93.0.56:9020
热门剧场,http://nas.jumping.wang:5555/udp/239.93.0.140:5140
港剧风云,http://nas.jumping.wang:5555/udp/239.93.0.143:5140
谍战剧场,http://nas.jumping.wang:5555/udp/239.93.0.95:5140
卡酷动画,http://nas.jumping.wang:5555/udp/239.93.0.208:5140
金鹰卡通,http://nas.jumping.wang:5555/udp/239.93.0.108:5140
优漫卡通,http://nas.jumping.wang:5555/udp/239.93.0.251:5140
宝宝动画高清,http://nas.jumping.wang:5555/udp/239.93.0.147:5140
少儿动画高清,http://nas.jumping.wang:5555/udp/239.93.0.193:9000
青春动漫,http://nas.jumping.wang:5555/udp/239.93.0.146:5140
热门综艺高清,http://nas.jumping.wang:5555/udp/239.93.0.151:5140
音乐现场高清,http://nas.jumping.wang:5555/udp/239.93.0.198:9044
戏曲精选,http://nas.jumping.wang:5555/udp/239.93.0.144:5140
戏曲,http://nas.jumping.wang:5555/udp/239.93.0.217:9208
魅力时尚高清,http://nas.jumping.wang:5555/udp/239.93.0.190:9012
生活时尚,http://nas.jumping.wang:5555/udp/239.93.0.106:5140
爱生活高清,http://nas.jumping.wang:5555/udp/239.93.0.206:8028
汽摩高清,http://nas.jumping.wang:5555/udp/239.93.0.62:5140
财富天下,http://nas.jumping.wang:5555/udp/239.93.0.116:9136
股评汇,http://nas.jumping.wang:5555/udp/239.93.0.141:5140
爱体育,http://nas.jumping.wang:5555/udp/239.93.0.135:9008
电竞天堂高清,http://nas.jumping.wang:5555/udp/239.93.1.135:5140
游戏风云,http://nas.jumping.wang:5555/udp/239.93.0.136:5140
汽车频道,http://nas.jumping.wang:5555/udp/239.93.0.117:1292
足球高清,http://nas.jumping.wang:5555/udp/239.93.0.197:9040
高网高清,http://nas.jumping.wang:5555/udp/239.93.0.202:9068
台球高清,http://nas.jumping.wang:5555/udp/239.93.0.203:9072
纪实人文,http://nas.jumping.wang:5555/udp/239.93.1.154:5140
墨宝高清,http://nas.jumping.wang:5555/udp/239.93.0.215:9132
军事高清,http://nas.jumping.wang:5555/udp/239.93.0.204:9076
解密高清,http://nas.jumping.wang:5555/udp/239.93.0.199:9048
地理高清,http://nas.jumping.wang:5555/udp/239.93.0.200:9052
传奇,http://nas.jumping.wang:5555/udp/239.93.0.235:1282
导视,http://nas.jumping.wang:5555/udp/239.93.0.129:5140
收视指南,http://nas.jumping.wang:5555/udp/239.93.0.195:8012
资讯新干线,http://nas.jumping.wang:5555/udp/239.93.0.236:1283
蓉城先锋,http://nas.jumping.wang:5555/udp/239.93.0.91:2101
星空精选高清,http://nas.jumping.wang:5555/udp/239.93.1.171:5140
东方财经高清,http://nas.jumping.wang:5555/udp/239.93.1.165:5140
百姓健康,http://nas.jumping.wang:5555/udp/239.93.42.35:5140
爱怀旧高清,http://nas.jumping.wang:5555/udp/239.93.42.21:5140
爱喜剧高清,http://nas.jumping.wang:5555/udp/239.93.42.9:5140
爱奇谈高清,http://nas.jumping.wang:5555/udp/239.93.42.22:5140
爱科幻高清,http://nas.jumping.wang:5555/udp/239.93.42.10:5140
爱院线高清,http://nas.jumping.wang:5555/udp/239.93.42.11:5140
都市剧场,http://nas.jumping.wang:5555/udp/239.93.42.30:5140
爱谍战高清,http://nas.jumping.wang:5555/udp/239.93.42.14:5140
爱经典高清,http://nas.jumping.wang:5555/udp/239.93.42.13:5140
爱悬疑高清,http://nas.jumping.wang:5555/udp/239.93.42.12:5140
爱青春高清,http://nas.jumping.wang:5555/udp/239.93.42.16:5140
爱都市高清,http://nas.jumping.wang:5555/udp/239.93.42.15:5140
少儿天地,http://nas.jumping.wang:5555/udp/239.93.42.34:5140
爱幼教高清,http://nas.jumping.wang:5555/udp/239.93.42.17:5140
爱玩具高清,http://nas.jumping.wang:5555/udp/239.93.42.18:5140
爱动漫高清,http://nas.jumping.wang:5555/udp/239.93.42.23:5140
求索频道高清,http://nas.jumping.wang:5555/udp/239.93.42.24:5140
爱电竞高清,http://nas.jumping.wang:5555/udp/239.93.42.19:5140
爱赛车高清,http://nas.jumping.wang:5555/udp/239.93.42.20:5140
爱宠宠物,http://nas.jumping.wang:5555/udp/239.93.42.32:5140
生活时尚,http://nas.jumping.wang:5555/udp/239.93.42.29:5140
环球旅游,http://nas.jumping.wang:5555/udp/239.93.42.31:5140
来钓鱼吧,http://nas.jumping.wang:5555/udp/239.93.42.8:5140
麻辣体育,http://nas.jumping.wang:5555/udp/239.93.42.2:5140
绚影4K,http://nas.jumping.wang:5555/udp/239.93.42.33:5140
先锋乒羽,http://nas.jumping.wang:5555/udp/239.93.42.56:5140
天元围棋,http://nas.jumping.wang:5555/udp/239.93.42.55:5140
快乐垂钓,http://nas.jumping.wang:5555/udp/239.93.1.151:5140
茶频道,http://nas.jumping.wang:5555/udp/239.93.0.114:5140
热血剧场,http://nas.jumping.wang:5555/udp/239.93.1.198:5140
乐龄学堂,http://nas.jumping.wang:5555/udp/239.93.1.179:5140
亲子趣学4K,http://nas.jumping.wang:5555/udp/239.93.1.191:5140
津津悦读4K,http://nas.jumping.wang:5555/udp/239.93.1.197:5140
动画番剧,http://nas.jumping.wang:5555/udp/239.93.1.177:5140
中录动漫4K,http://nas.jumping.wang:5555/udp/239.93.1.188:5140
熊猫24小时,http://nas.jumping.wang:5555/udp/239.93.1.178:5140
综艺咖秀,http://nas.jumping.wang:5555/udp/239.93.1.175:5140
红色经典,http://nas.jumping.wang:5555/udp/239.93.1.176:5140
4K超高清电影,http://nas.jumping.wang:5555/udp/239.93.1.156:5140
4K乐享超清,http://nas.jumping.wang:5555/udp/239.93.0.43:5140
i成都,http://nas.jumping.wang:5555/udp/239.93.1.104:1234
中国体育1,http://nas.jumping.wang:5555/udp/239.93.42.25:5140
中国体育2,http://nas.jumping.wang:5555/udp/239.93.42.26:5140
中国体育3,http://nas.jumping.wang:5555/udp/239.93.42.27:5140
红原日干乔,http://nas.jumping.wang:5555/udp/239.93.0.178:5140
红原月亮湾,http://nas.jumping.wang:5555/udp/239.93.0.209:5140
电信导视3,http://nas.jumping.wang:5555/udp/239.93.0.110:5140
雅克音乐节直播,http://nas.jumping.wang:5555/udp/239.93.42.69:5140
雅克音乐节宣传,http://nas.jumping.wang:5555/udp/239.93.42.68:5140
云演艺宣传,http://nas.jumping.wang:5555/udp/239.93.42.60:5140
创新及人才文化节,http://nas.jumping.wang:5555/udp/239.93.42.59:5140

📡卫视频道,#genre#
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8

📡我的电视V4,#genre#
CCTV1 综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV2 财经,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
